gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
SLN201504130,MIL,SLN,STL10,20150413,0,3:20PM,day,,,false,,181,47875,unknown,unknown,unknown,67,fromlf,12,muelg701,,,welkb901,hoyej901,hirsj901,tumpj901,,,garzm001,waina001,rodrf003,regular,5,4,MIL,SLN,y,both,y,y,y,2015
TEX201504130,ANA,TEX,ARL02,20150413,0,7:09PM,night,,,true,,197,18401,unknown,unknown,unknown,64,ltor,15,wells701,,,buckc901,barrl901,scotd901,iassd901,,,shoem001,detwr001,streh001,regular,6,3,ANA,TEX,y,both,y,y,y,2015
TOR201504130,TBA,TOR,TOR02,20150413,0,7:29PM,night,,,true,,150,48414,dry,none,dome,68,unknown,0,uttes701,,,guccc901,blasc901,nelsj901,diazl901,,,odorj001,dickr001,boxbb001,regular,2,1,TBA,TOR,y,both,y,y,y,2015
ATL201504140,MIA,ATL,ATL02,20150414,0,7:10PM,night,,,false,,180,15765,unknown,unknown,cloudy,79,ltor,7,stamm701,,,onorb901,porta901,rippm901,kellj901,,,koeht001,cahit001,,regular,8,2,MIA,ATL,y,both,y,y,y,2015
BAL201504140,NYA,BAL,BAL12,20150414,0,7:07PM,night,,,true,,149,19283,unknown,unknown,overcast,56,fromcf,4,hennj701,,,cedeg901,barbs901,coope901,barkl901,,,gonzm003,sabac001,britz001,regular,3,4,BAL,NYA,y,both,y,y,y,2015
BOS201504140,WAS,BOS,BOS07,20150414,0,6:10PM,night,,,true,,203,35258,unknown,unknown,unknown,63,ltor,11,shalm701,,,reynj901,schrp901,fagac901,gonzm901,,,mujie001,treib001,uehak001,regular,7,8,BOS,WAS,y,both,y,y,y,2015
CHN201504140,CIN,CHN,CHI11,20150414,0,7:04PM,night,,,false,,165,27525,unknown,unknown,cloudy,51,fromcf,2,frisd701,,,emmep901,fleta901,bakej902,mealj901,,,desca001,arrij001,chapa001,regular,3,2,CIN,CHN,y,both,y,y,y,2015
CLE201504140,CHA,CLE,CLE08,20150414,0,7:11PM,night,,,true,,181,10642,unknown,unknown,unknown,48,fromcf,6,brosc701,,,knigb901,carav901,vanol901,kulpr901,,,quinj001,carrc003,robed002,regular,4,1,CHA,CLE,y,both,y,y,y,2015
HOU201504140,OAK,HOU,HOU03,20150414,0,7:10PM,night,,,true,,178,18935,dry,none,dome,73,unknown,0,wilkt701,,,ticht901,welkt901,everm901,timmt901,,,gravk001,peacb001,,regular,4,0,OAK,HOU,y,both,y,y,y,2015
LAN201504140,SEA,LAN,LOS03,20150414,0,7:10PM,night,,,false,,220,43115,unknown,unknown,sunny,67,unknown,0,whitj701,,,gibsg901,hudsm901,fairc901,joycj901,,,garcy001,rodnf001,,regular,5,6,LAN,SEA,y,both,y,y,y,2015
NYN201504140,PHI,NYN,NYC20,20150414,0,7:11PM,night,,,false,,192,39489,unknown,unknown,unknown,65,fromrf,8,karph701,,,marqa901,belld901,drecb901,hallt901,,,harvm001,buchd001,famij001,regular,5,6,NYN,PHI,y,both,y,y,y,2015
PIT201504140,DET,PIT,PIT08,20150414,0,7:08PM,night,,,false,,170,31755,unknown,unknown,unknown,63,fromrf,7,patte701,,,rackd901,laynj901,wendh902,davib902,,,grees005,burna001,sorij001,regular,2,0,DET,PIT,y,both,y,y,y,2015
SDN201504140,ARI,SDN,SAN02,20150414,0,7:10PM,night,,,false,,151,20102,unknown,unknown,sunny,66,ltor,8,zaveb701,,,millb901,johna901,wolfj901,hamaa901,,,despo001,hellj001,,regular,1,5,SDN,ARI,y,both,y,y,y,2015
SFN201504140,COL,SFN,SFO03,20150414,0,7:16PM,night,,,false,,189,41051,unknown,unknown,sunny,58,tocf,22,dybdc701,,,gormb901,carlm901,dimum901,gibsh902,,,obers001,hudst001,ottaa001,regular,4,1,COL,SFN,y,both,y,y,y,2015
TEX201504140,ANA,TEX,ARL02,20150414,0,7:07PM,night,,,true,,177,21805,unknown,unknown,unknown,60,ltor,3,porzg701,,,barrl901,iassd901,buckc901,basnt901,,,martn002,rucid001,,regular,2,8,TEX,ANA,y,both,y,y,y,2015
TOR201504140,TBA,TOR,TOR02,20150414,0,7:07PM,night,,,true,,186,17264,dry,none,dome,68,unknown,0,uttes701,,,blasc901,nelsj901,diazl901,guccc901,,,gelts001,castm002,jepsk001,regular,3,2,TBA,TOR,y,both,y,y,y,2015
ATL201504150,MIA,ATL,ATL02,20150415,0,12:10PM,day,,,false,,145,18342,unknown,unknown,unknown,68,rtol,2,stamm701,,,porta901,rippm901,kellj901,onorb901,,,hared001,stule002,,regular,6,2,MIA,ATL,y,both,y,y,y,2015
BAL201504150,NYA,BAL,BAL12,20150415,0,7:08PM,night,,,true,,194,23409,unknown,unknown,overcast,66,tocf,1,jacom701,,,barbs901,coope901,barkl901,cedeg901,,,bracb001,carpd001,britz001,regular,5,7,BAL,NYA,y,both,y,y,y,2015
BOS201504150,WAS,BOS,BOS07,20150415,0,1:37PM,day,,,true,,188,33493,unknown,unknown,cloudy,66,fromlf,10,ellib701,,,schrp901,fagac901,gonzm901,reynj901,,,gonzg003,milew001,,regular,10,5,WAS,BOS,y,both,y,y,y,2015
CHN201504150,CIN,CHN,CHI11,20150415,0,7:05PM,night,,,false,,159,29205,unknown,unknown,cloudy,49,fromrf,18,frisd701,,,fleta901,bakej902,mealj901,emmep901,,,woodt004,marqj001,,regular,0,5,CHN,CIN,y,both,y,y,y,2015
CLE201504150,CHA,CLE,CLE08,20150415,0,12:11PM,day,,,true,,178,11042,unknown,unknown,cloudy,52,fromcf,11,murrc701,,,carav901,vanol901,kulpr901,knigb901,,,bauet001,dankj001,allec002,regular,2,4,CLE,CHA,y,both,y,y,y,2015
HOU201504150,OAK,HOU,HOU03,20150415,0,7:12PM,night,,,true,,162,19777,unknown,unknown,sunny,78,fromlf,5,blour701,,,welkt901,everm901,timmt901,ticht901,,,mchuc001,pomed001,,regular,1,6,HOU,OAK,y,both,y,y,y,2015
LAN201504150,SEA,LAN,LOS03,20150415,0,7:15PM,night,,,false,,173,51287,unknown,unknown,sunny,72,torf,5,munse701,,,hudsm901,fairc901,joycj901,gibsg901,,,andeb004,walkt004,,regular,2,5,LAN,SEA,y,both,y,y,y,2015
MIN201504150,KCA,MIN,MIN04,20150415,0,7:10PM,night,,,true,,145,21362,unknown,unknown,cloudy,67,rtol,16,thors701,,,estam901,demud901,westj901,nauep901,,,gibsk002,volqe001,perkg001,regular,1,3,MIN,KCA,y,both,y,y,y,2015
NYN201504150,PHI,NYN,NYC20,20150415,0,7:10PM,night,,,false,,156,21052,unknown,unknown,cloudy,66,fromlf,14,karph701,,,belld901,drecb901,hallt901,marqa901,,,niesj001,willj003,,regular,1,6,NYN,PHI,y,both,y,y,y,2015
PIT201504150,DET,PIT,PIT08,20150415,0,7:06PM,night,,,false,,172,19509,unknown,unknown,unknown,64,fromlf,9,hertb701,,,laynj901,wendh902,davib902,rackd901,,,simoa001,lirif001,sorij001,regular,1,0,DET,PIT,y,both,y,y,y,2015
SDN201504150,ARI,SDN,SAN02,20150415,0,6:12PM,night,,,false,,161,23104,unknown,unknown,sunny,70,torf,8,zaveb701,,,johna901,wolfj901,hamaa901,millb901,,,benoj001,delgr001,kimbc001,regular,2,3,SDN,ARI,y,both,y,y,y,2015
SFN201504150,COL,SFN,SFO03,20150415,0,7:14PM,night,,,false,,171,41188,unknown,unknown,sunny,64,tocf,16,ducam701,,,carlm901,dimum901,gibsh902,gormb901,,,matzt001,linct001,ottaa001,regular,4,2,COL,SFN,y,both,y,y,y,2015
SLN201504150,MIL,SLN,STL10,20150415,0,7:15PM,night,,,false,,170,40826,unknown,unknown,unknown,64,fromrf,11,smitm701,,,hoyej901,hirsj901,tumpj901,welkb901,,,lynnl001,peraw001,roset001,regular,2,4,SLN,MIL,y,both,y,y,y,2015
TEX201504150,ANA,TEX,ARL02,20150415,0,1:07PM,day,,,true,,193,25757,unknown,unknown,sunny,70,fromrf,3,porzg701,,,iassd901,buckc901,basnt901,barrl901,,,santh001,ranaa001,,regular,10,2,ANA,TEX,y,both,y,y,y,2015
TOR201504150,TBA,TOR,TOR02,20150415,0,7:06PM,night,,,true,,182,15086,dry,none,dome,68,unknown,0,uttes701,,,nelsj901,diazl901,guccc901,blasc901,,,buehm001,ramie004,,regular,7,12,TOR,TBA,y,both,y,y,y,2015
MIN201504160,KCA,MIN,MIN04,20150416,0,12:11PM,day,,,true,,181,17449,unknown,unknown,cloudy,63,rtol,8,trayk701,,,demud901,westj901,nauep901,estam901,,,milot001,vargj001,perkg001,regular,5,8,MIN,KCA,y,both,y,y,y,2015
NYN201504160,MIA,NYN,NYC20,20150416,0,7:12PM,night,,,false,,181,20556,unknown,unknown,sunny,59,tolf,11,sprej701,,,coope901,barkl901,cedeg901,barbs901,,,blevj001,dunnm002,famij001,regular,5,7,NYN,MIA,y,both,y,y,y,2015
SFN201504160,ARI,SFN,SFO03,20150416,0,7:15PM,night,,,false,,260,41545,unknown,unknown,sunny,62,torf,12,feldd701,,,buckc901,segac901,barrl901,iassd901,,,delgr001,romos001,,regular,7,6,ARI,SFN,y,both,y,y,y,2015
SLN201504160,MIL,SLN,STL10,20150416,0,12:45PM,day,,,false,,174,40079,unknown,unknown,cloudy,72,fromcf,1,muelg701,,,hirsj901,tumpj901,welkb901,hoyej901,,,lackj001,fierm001,,regular,0,4,SLN,MIL,y,both,y,y,y,2015
TOR201504160,TBA,TOR,TOR02,20150416,0,7:06PM,night,,,true,,180,14433,dry,none,dome,68,unknown,0,uttes701,,,diazl901,guccc901,blasc901,nelsj901,,,archc001,sanca006,boxbb001,regular,4,2,TBA,TOR,y,both,y,y,y,2015
WAS201504160,PHI,WAS,WAS11,20150416,0,7:05PM,night,,,false,,136,24768,unknown,unknown,unknown,70,tolf,5,vincd701,,,vanol901,kulpr901,knigb901,carav901,,,fistd001,hamec001,stord001,regular,2,5,WAS,PHI,y,both,y,y,y,2015
BOS201504170,BAL,BOS,BOS07,20150417,0,7:11PM,night,,,true,,193,34341,unknown,unknown,unknown,64,torf,14,scogc701,,,bakej902,mealj901,emmep901,fleta901,,,uehak001,matub001,,regular,2,3,BOS,BAL,y,both,y,y,y,2015
CHN201504170,SDN,CHN,CHI11,20150417,0,1:20PM,day,,,false,,177,32138,unknown,unknown,cloudy,55,rtol,9,frisd701,,,holbs901,welkb901,hoyej901,hirsj901,,,shiej002,schlb001,kimbc001,regular,5,4,SDN,CHN,y,both,y,y,y,2015
DET201504170,CHA,DET,DET05,20150417,0,1:08PM,day,,,true,,155,33084,unknown,unknown,sunny,64,ltor,2,marod701,,,rippm901,kellj901,onorb901,porta901,,,sorij001,dukez001,,regular,1,2,DET,CHA,y,both,y,y,y,2015
HOU201504170,ANA,HOU,HOU03,20150417,0,7:11PM,night,,,true,,177,22660,dry,none,dome,73,unknown,0,porzg701,,,basnt901,nauep901,estam901,demud901,,,ramoc001,qualc001,streh001,regular,6,3,ANA,HOU,y,both,y,y,y,2015
KCA201504170,OAK,KCA,KAN06,20150417,0,7:10PM,night,,,true,,153,39228,unknown,unknown,unknown,74,rtol,5,boycd701,,,fairc901,joycj901,gibsg901,hudsm901,,,daviw001,oterd001,hollg001,regular,4,6,KCA,OAK,y,both,y,y,y,2015
LAN201504170,COL,LAN,LOS03,20150417,0,7:11PM,night,,,false,,198,48950,unknown,unknown,sunny,73,torf,7,munse701,,,everm901,timmt901,ticht901,welkt901,,,kersc001,kendk001,,regular,3,7,LAN,COL,y,both,y,y,y,2015
MIN201504170,CLE,MIN,MIN04,20150417,0,7:12PM,night,,,true,,218,21307,unknown,unknown,cloudy,74,tocf,7,wongg701,,,dimum901,gibsh902,gormb901,carlm901,,,boyeb001,shawb001,,regular,2,3,MIN,CLE,y,both,y,y,y,2015
NYN201504170,MIA,NYN,NYC20,20150417,0,7:10PM,night,,,false,,158,38753,unknown,unknown,cloudy,68,torf,9,sprej701,,,barkl901,cedeg901,barbs901,coope901,,,colob001,handb001,famij001,regular,1,4,NYN,MIA,y,both,y,y,y,2015
PIT201504170,MIL,PIT,PIT08,20150417,0,7:07PM,night,,,false,,177,25664,unknown,unknown,cloudy,77,tolf,7,patte701,,,guccc901,blasc901,nelsj901,diazl901,,,worlv001,nelsj004,melam001,regular,3,6,PIT,MIL,y,both,y,y,y,2015
SEA201504170,TEX,SEA,SEA03,20150417,0,7:10PM,night,,,true,,180,36606,unknown,unknown,sunny,59,fromlf,6,padud701,,,wolfj901,hamaa901,millb901,johna901,,,gally001,happj001,felin001,regular,3,1,TEX,SEA,y,both,y,y,y,2015
SFN201504170,ARI,SFN,SFO03,20150417,0,7:15PM,night,,,false,,180,41550,unknown,unknown,sunny,54,tocf,11,feldd701,,,segac901,barrl901,iassd901,buckc901,,,collj001,peavj001,,regular,9,0,ARI,SFN,y,both,y,y,y,2015
SLN201504170,CIN,SLN,STL10,20150417,0,7:16PM,night,,,false,,141,46462,unknown,unknown,sunny,77,rtol,3,durbj701,,,fagac901,gonzm901,reynj901,schrp901,,,wachm001,cuetj001,siegk001,regular,1,6,SLN,CIN,y,both,y,y,y,2015
TBA201504170,NYA,TBA,STP01,20150417,0,7:11PM,night,,,true,,192,15752,dry,none,dome,72,unknown,0,mathb701,,,wendh902,davib902,rackd901,laynj901,,,betad001,jepsk001,milla002,regular,5,4,NYA,TBA,y,both,y,y,y,2015
TOR201504170,ATL,TOR,TOR02,20150417,0,7:07PM,night,,,true,,189,21397,dry,none,dome,68,unknown,0,moreh701,,,westj901,drecb901,hallt901,marqa901,,,martc008,cecib001,grilj001,regular,8,7,ATL,TOR,y,both,y,y,y,2015
WAS201504170,PHI,WAS,WAS11,20150417,0,7:05PM,night,,,false,,158,31608,unknown,unknown,unknown,71,torf,4,vincd701,,,kulpr901,knigb901,carav901,vanol901,,,schem001,osuls001,,regular,2,7,WAS,PHI,y,both,y,y,y,2015
BOS201504180,BAL,BOS,BOS07,20150418,0,4:06PM,day,,,true,,204,37655,unknown,unknown,sunny,47,fromrf,10,scogc701,,,mealj901,emmep901,fleta901,bakej902,,,tillc001,buchc001,britz001,regular,4,1,BAL,BOS,y,both,y,y,y,2015
CHN201504180,SDN,CHN,CHI11,20150418,0,1:20PM,day,,,false,,229,33958,unknown,unknown,cloudy,43,fromlf,19,frisd701,,,welkb901,hoyej901,hirsj901,holbs901,,,rossz001,kimbc001,,regular,6,7,CHN,SDN,y,both,y,y,y,2015
DET201504180,CHA,DET,DET05,20150418,0,1:08PM,day,,,true,,181,39877,unknown,unknown,sunny,70,ltor,15,kleir701,,,kellj901,onorb901,porta901,rippm901,,,salec001,sanca004,,regular,12,3,CHA,DET,y,both,y,y,y,2015
HOU201504180,ANA,HOU,HOU03,20150418,0,6:11PM,night,,,true,,158,28209,dry,none,dome,73,unknown,0,blour701,,,nauep901,estam901,demud901,basnt901,,,keucd001,wilsc004,,regular,0,4,HOU,ANA,y,both,y,y,y,2015
KCA201504180,OAK,KCA,KAN06,20150418,0,6:11PM,night,,,true,,154,33151,unknown,unknown,cloudy,65,rtol,6,boycd701,,,joycj901,gibsg901,hudsm901,fairc901,,,hahnj001,venty001,chavj001,regular,5,0,OAK,KCA,y,both,y,y,y,2015
LAN201504180,COL,LAN,LOS03,20150418,0,6:11PM,night,,,false,,175,45912,unknown,unknown,sunny,72,tocf,6,whitj701,,,timmt901,ticht901,welkt901,everm901,,,greiz001,lylej001,peraj002,regular,3,6,LAN,COL,y,both,y,y,y,2015
MIN201504180,CLE,MIN,MIN04,20150418,0,1:11PM,day,,,true,,153,23949,unknown,unknown,cloudy,67,fromrf,11,thors701,,,gibsh902,gormb901,carlm901,dimum901,,,salad001,hughp001,allec002,regular,4,2,CLE,MIN,y,both,y,y,y,2015
NYN201504180,MIA,NYN,NYC20,20150418,0,7:10PM,night,,,false,,171,41844,unknown,unknown,cloudy,73,tolf,10,sprej701,,,cedeg901,barbs901,coope901,barkl901,,,degrj001,latom001,torra002,regular,4,5,NYN,MIA,y,both,y,y,y,2015
PIT201504180,MIL,PIT,PIT08,20150418,0,7:07PM,night,,,false,,150,33961,unknown,unknown,cloudy,73,fromlf,7,webbb701,,,blasc901,nelsj901,diazl901,guccc901,,,lockj001,lohsk001,,regular,2,6,PIT,MIL,y,both,y,y,y,2015
SEA201504180,TEX,SEA,SEA03,20150418,0,6:11PM,night,,,true,,180,43017,unknown,unknown,sunny,62,fromlf,5,peted701,,,hamaa901,millb901,johna901,wolfj901,,,hernf002,lewic001,rodnf001,regular,1,3,SEA,TEX,y,both,y,y,y,2015
SFN201504180,ARI,SFN,SFO03,20150418,0,6:07PM,night,,,false,,158,41756,unknown,unknown,sunny,62,tocf,12,feldd701,,,barrl901,iassd901,buckc901,segac901,,,hestc001,delar003,garcj002,regular,1,4,SFN,ARI,y,both,y,y,y,2015
SLN201504180,CIN,SLN,STL10,20150418,0,1:15PM,day,,,false,,162,45906,unknown,unknown,unknown,75,rtol,7,muelg701,,,gonzm901,reynj901,schrp901,fagac901,,,martc006,bailh001,roset001,regular,2,5,SLN,CIN,y,both,y,y,y,2015
TBA201504180,NYA,TBA,STP01,20150418,0,7:10PM,night,,,true,,187,20824,dry,none,dome,72,unknown,0,mathb701,,,davib902,rackd901,laynj901,wendh902,,,tanam001,odorj001,,regular,9,0,NYA,TBA,y,both,y,y,y,2015
TOR201504180,ATL,TOR,TOR02,20150418,0,1:09PM,day,,,true,,161,34743,dry,none,dome,68,unknown,0,lajor701,,,drecb901,hallt901,marqa901,westj901,,,cecib001,maris001,,regular,5,6,TOR,ATL,y,both,y,y,y,2015
WAS201504180,PHI,WAS,WAS11,20150418,0,1:06PM,day,,,false,,176,35330,unknown,unknown,sunny,77,torf,3,vincd701,,,knigb901,carav901,vanol901,kulpr901,,,haraa001,zimmj003,papej001,regular,5,3,PHI,WAS,y,both,y,y,y,2015
BOS201504190,BAL,BOS,BOS07,20150419,0,1:38PM,day,,,true,,194,37761,unknown,unknown,sunny,49,fromrf,13,shalm701,,,emmep901,fleta901,tumpj901,mealj901,,,gonzm003,porcr001,,regular,8,3,BAL,BOS,y,both,y,y,y,2015
CHN201504190,SDN,CHN,CHI11,20150419,0,1:21PM,day,,,false,,171,29113,unknown,unknown,cloudy,53,rtol,15,frisd701,,,hoyej901,hirsj901,holbs901,welkb901,,,casha001,lestj001,benoj001,regular,5,2,SDN,CHN,y,both,y,y,y,2015
DET201504190,CHA,DET,DET05,20150419,0,1:09PM,day,,,true,,165,30357,unknown,unknown,cloudy,54,ltor,17,marod701,,,onorb901,porta901,rippm901,kellj901,,,grees005,quinj001,,regular,1,9,DET,CHA,y,both,y,y,y,2015
HOU201504190,ANA,HOU,HOU03,20150419,0,1:12PM,day,,,true,,200,24254,dry,none,dome,73,unknown,0,porzg701,,,estam901,demud901,basnt901,nauep901,,,felds001,richg002,gregl001,regular,3,4,HOU,ANA,y,both,y,y,y,2015
KCA201504190,OAK,KCA,KAN06,20150419,0,1:13PM,day,,,true,,188,36755,unknown,unknown,unknown,65,ltor,11,boycd701,,,gibsg901,hudsm901,fairc901,joycj901,,,moraf001,oflae001,daviw001,regular,2,4,KCA,OAK,y,both,y,y,y,2015
LAN201504190,COL,LAN,LOS03,20150419,0,1:09PM,day,,,false,,175,44666,unknown,unknown,sunny,76,ltor,5,munse701,,,ticht901,welkt901,everm901,timmt901,,,mccab001,butle001,,regular,0,7,LAN,COL,y,both,y,y,y,2015
MIN201504190,CLE,MIN,MIN04,20150419,0,1:12PM,day,,,true,,165,17923,unknown,unknown,overcast,58,rtol,6,wongg701,,,gormb901,carlm901,dimum901,gibsh902,,,may-t001,houst002,,regular,2,7,MIN,CLE,y,both,y,y,y,2015
NYN201504190,MIA,NYN,NYC20,20150419,0,1:12PM,day,,,false,,169,41234,unknown,unknown,cloudy,58,fromrf,10,sprej701,,,barbs901,coope901,barkl901,cedeg901,,,harvm001,koeht001,famij001,regular,6,7,NYN,MIA,y,both,y,y,y,2015
PIT201504190,MIL,PIT,PIT08,20150419,0,1:37PM,day,,,false,,159,28129,unknown,unknown,cloudy,70,ltor,14,patte701,,,nelsj901,diazl901,guccc901,blasc901,,,coleg001,garzm001,melam001,regular,2,5,PIT,MIL,y,both,y,y,y,2015
SEA201504190,TEX,SEA,SEA03,20150419,0,1:11PM,day,,,true,,225,31601,unknown,unknown,sunny,64,ltor,5,radoe701,,,millb901,johna901,wolfj901,hamaa901,,,mediy001,felin001,,regular,10,11,SEA,TEX,y,both,y,y,y,2015
SFN201504190,ARI,SFN,SFO03,20150419,0,1:05PM,day,,,false,,165,41528,unknown,unknown,unknown,61,torf,10,feldd701,,,iassd901,buckc901,segac901,barrl901,,,hellj001,hudst001,,regular,5,1,ARI,SFN,y,both,y,y,y,2015
SLN201504190,CIN,SLN,STL10,20150419,0,7:08PM,night,,,false,,122,40742,unknown,unknown,overcast,62,ltor,6,smitm701,,,reynj901,schrp901,fagac901,gonzm901,,,waina001,leakm001,waldj001,regular,1,2,SLN,CIN,y,both,y,y,y,2015
TBA201504190,NYA,TBA,STP01,20150419,0,1:10PM,day,,,true,,213,21791,dry,none,dome,72,unknown,0,mathb701,,,rackd901,laynj901,wendh902,davib902,,,pinem001,andrm001,milla002,regular,5,3,NYA,TBA,y,both,y,y,y,2015
TOR201504190,ATL,TOR,TOR02,20150419,0,1:08PM,day,,,true,,161,44794,dry,none,dome,68,unknown,0,lajor701,,,hallt901,marqa901,westj901,drecb901,,,mills001,norrd002,grilj001,regular,5,2,ATL,TOR,y,both,y,y,y,2015
WAS201504190,PHI,WAS,WAS11,20150419,0,1:37PM,day,,,false,,160,36631,unknown,unknown,unknown,68,fromrf,8,vincd701,,,carav901,vanol901,kulpr901,woodt901,,,stras001,buchd001,stord001,regular,1,4,WAS,PHI,y,both,y,y,y,2015
ANA201504200,OAK,ANA,ANA01,20150420,0,7:08PM,night,,,true,,177,35228,unknown,unknown,sunny,70,torf,8,munse701,,,wegnm901,fostm901,muchm901,wintm901,,,oterd001,shoem001,clipt001,regular,6,3,OAK,ANA,y,both,y,y,y,2015
BOS201504200,BAL,BOS,BOS07,20150420,0,11:04AM,day,,,true,,141,36829,unknown,unknown,unknown,44,fromrf,17,shalm701,,,fleta901,hobep901,mealj901,woodt901,,,mastj001,chenw001,,regular,1,7,BOS,BAL,y,both,y,y,y,2015
CHA201504200,CLE,CHA,CHI12,20150420,0,7:10PM,night,,,true,,173,13055,unknown,unknown,overcast,46,tolf,24,speaa701,,,wolcq901,coope901,belld901,barkl901,,,robed002,allec002,,regular,3,4,CHA,CLE,y,both,y,y,y,2015
COL201504200,SDN,COL,DEN02,20150420,0,6:43PM,night,,,false,,189,22586,unknown,unknown,cloudy,52,tocf,2,einsd701,,,hudsm901,fairc901,joycj901,gibsg901,,,despo001,delaj001,,regular,14,3,SDN,COL,y,both,y,y,y,2015
DET201504200,NYA,DET,DET05,20150420,0,7:09PM,night,,,true,,140,27540,unknown,unknown,overcast,52,rtol,22,klonc701,,,randt901,littw901,davig901,cuzzp901,,,simoa001,sabac001,sorij001,regular,1,2,DET,NYA,y,both,y,y,y,2015
KCA201504200,MIN,KCA,KAN06,20150420,0,7:09PM,night,,,true,,163,20393,unknown,unknown,cloudy,58,ltor,13,boycd701,,,diazl901,guccc901,blasc901,nelsj901,,,volqe001,gibsk002,,regular,1,7,KCA,MIN,y,both,y,y,y,2015
MIL201504200,CIN,MIL,MIL06,20150420,0,6:21PM,night,,,false,,143,26660,dry,none,dome,63,unknown,0,odrit701,,,barrs901,barrt901,barbs901,herna901,,,desca001,peraw001,,regular,6,1,CIN,MIL,y,both,y,y,y,2015
PIT201504200,CHN,PIT,PIT08,20150420,0,7:33PM,night,,,false,,193,11777,unknown,unknown,unknown,60,tocf,18,hertb701,,,reybd901,westj901,morag901,danlk901,,,arrij001,camia001,,regular,5,2,CHN,PIT,y,both,y,y,y,2015
SEA201504200,HOU,SEA,SEA03,20150420,0,7:10PM,night,,,true,,206,15129,unknown,unknown,sunny,70,torf,2,radoe701,,,scotd901,buckc901,barrl901,iassd901,,,sippt001,farqd001,gregl001,regular,7,5,HOU,SEA,y,both,y,y,y,2015
ANA201504210,OAK,ANA,ANA01,20150421,0,7:09PM,night,,,true,,195,32137,unknown,unknown,cloudy,66,torf,8,franm701,,,fostm901,muchm901,wintm901,wegnm901,,,santh001,pomed001,,regular,1,14,ANA,OAK,y,both,y,y,y,2015
ARI201504210,TEX,ARI,PHO01,20150421,0,6:40PM,night,,,false,,184,18345,unknown,unknown,cloudy,86,torf,8,rausg701,,,welkt901,everm901,timmt901,blakr901,,,tolls002,hudsd001,,regular,7,1,TEX,ARI,y,both,y,y,y,2015
CHA201504210,CLE,CHA,CHI12,20150421,0,7:10PM,night,,,true,,187,14032,unknown,unknown,cloudy,46,tocf,21,roseb701,,,coope901,belld901,barkl901,wolcq901,,,carrc003,noesh001,,regular,6,2,CLE,CHA,y,both,y,y,y,2015
COL201504210,SDN,COL,DEN02,20150421,0,6:43PM,night,,,false,,186,22600,unknown,unknown,unknown,60,tolf,11,einsd701,,,fairc901,joycj901,gibsg901,hudsm901,,,maurb001,logab001,kimbc001,regular,7,6,SDN,COL,y,both,y,y,y,2015
DET201504210,NYA,DET,DET05,20150421,0,7:08PM,night,,,true,,204,27031,unknown,unknown,cloudy,50,rtol,24,klonc701,,,littw901,davig901,cuzzp901,randt901,,,eovan001,lobsk001,milla002,regular,5,2,NYA,DET,y,both,y,y,y,2015
KCA201504210,MIN,KCA,KAN06,20150421,0,7:10PM,night,,,true,,175,20990,unknown,unknown,sunny,68,ltor,8,boycd701,,,guccc901,blasc901,nelsj901,diazl901,,,younc003,fienc001,daviw001,regular,5,6,KCA,MIN,y,both,y,y,y,2015
MIL201504210,CIN,MIL,MIL06,20150421,0,7:11PM,night,,,false,,202,27293,dry,none,dome,62,unknown,0,odrit701,,,barrt901,barbs901,herna901,barrs901,,,marqj001,fierm001,,regular,16,10,CIN,MIL,y,both,y,y,y,2015
NYN201504210,ATL,NYN,NYC20,20150421,0,7:10PM,night,,,false,,161,21033,unknown,unknown,sunny,63,torf,17,karph701,,,mealj901,segac901,carav901,fleta901,,,niesj001,cahit001,,regular,1,7,NYN,ATL,y,both,y,y,y,2015
PHI201504210,MIA,PHI,PHI13,20150421,0,7:06PM,night,,,false,,149,21993,unknown,unknown,sunny,64,ltor,14,shutd701,,,demud901,basnt901,nauep901,conrc901,,,willj003,hared001,,regular,3,7,PHI,MIA,y,both,y,y,y,2015
PIT201504210,CHN,PIT,PIT08,20150421,0,7:07PM,night,,,false,,198,13680,unknown,unknown,unknown,55,tocf,21,webbb701,,,westj901,morag901,danlk901,reybd901,,,jacke001,melam001,rondh001,regular,9,8,CHN,PIT,y,both,y,y,y,2015
SEA201504210,HOU,SEA,SEA03,20150421,0,7:11PM,night,,,true,,180,13949,dry,none,dome,50,unknown,0,peted701,,,buckc901,barrl901,iassd901,scotd901,,,mchuc001,furbc001,qualc001,regular,6,3,HOU,SEA,y,both,y,y,y,2015
SFN201504210,LAN,SFN,SFO03,20150421,0,7:15PM,night,,,false,,189,41386,unknown,unknown,overcast,55,tocf,15,dybdc701,,,culbf901,fagac901,gonzm901,reynj901,,,linct001,andeb004,garcj002,regular,2,6,SFN,LAN,y,both,y,y,y,2015
TBA201504210,BOS,TBA,STP01,20150421,0,7:09PM,night,,,true,,168,14307,dry,none,dome,72,unknown,0,mathb701,,,hirsj901,welkb901,hoyej901,tumpj901,,,milew001,archc001,uehak001,regular,1,0,BOS,TBA,y,both,y,y,y,2015
